mth,country,category_group,mwh
2015-09-01,france,renewable_ex_nuclear,5333598
2015-09-01,germany,fossil,18680857.75
2015-09-01,germany,nuclear,6303950.25
2015-09-01,germany,other,3249554.75
2015-09-01,germany,renewable_ex_nuclear,12302234
2015-09-01,greece,fossil,2053206
2015-09-01,greece,renewable_ex_nuclear,779067
2015-09-01,hungary,fossil,760957
2015-09-01,hungary,nuclear,1139602.75
2015-09-01,hungary,other,47253.5
2015-09-01,hungary,renewable_ex_nuclear,136059
2015-09-01,ireland,fossil,1393732
2015-09-01,ireland,other,1161
2015-09-01,ireland,renewable_ex_nuclear,411631
2015-09-01,latvia,fossil,164130
2015-09-01,latvia,other,43529
2015-09-01,latvia,renewable_ex_nuclear,81031
2015-09-01,lithuania,fossil,183476
2015-09-01,lithuania,other,9322
2015-09-01,lithuania,renewable_ex_nuclear,196345
2015-09-01,luxembourg,fossil,19538.5
2015-09-01,luxembourg,renewable_ex_nuclear,20679.25
2015-09-01,montenegro,fossil,121176
2015-09-01,montenegro,renewable_ex_nuclear,43186
2015-09-01,netherlands,fossil,4051771.5
2015-09-01,netherlands,nuclear,299182.25
2015-09-01,netherlands,other,2650183.75
2015-09-01,netherlands,renewable_ex_nuclear,130724.5
2015-09-01,norway,fossil,201895
2015-09-01,norway,other,38094
2015-09-01,norway,renewable_ex_nuclear,9360415
2015-09-01,poland,fossil,9599379
2015-09-01,poland,renewable_ex_nuclear,842721
2015-09-01,portugal,fossil,1925492
2015-09-01,portugal,other,27792
2015-09-01,portugal,renewable_ex_nuclear,1359574
2015-09-01,romania,fossil,2104070
2015-09-01,romania,nuclear,853743
2015-09-01,romania,renewable_ex_nuclear,1404332
2015-09-01,slovakia,fossil,219016
2015-09-01,slovakia,nuclear,1099364
2015-09-01,slovakia,other,187203
2015-09-01,slovakia,renewable_ex_nuclear,259583
2015-09-01,slovenia,fossil,311830
2015-09-01,slovenia,nuclear,430403
2015-09-01,slovenia,renewable_ex_nuclear,345311
2015-09-01,spain,fossil,7338986
2015-09-01,spain,nuclear,4212716
2015-09-01,spain,other,51131
2015-09-01,spain,renewable_ex_nuclear,5748020
2015-09-01,sweden,nuclear,3486742
2015-09-01,sweden,other,193758
2015-09-01,sweden,renewable_ex_nuclear,5492332
2015-09-01,switzerland,fossil,12
2015-09-01,switzerland,nuclear,828037
2015-09-01,switzerland,renewable_ex_nuclear,852406
2015-10-01,austria,fossil,742502.75
2015-10-01,austria,other,417577.75
2015-10-01,austria,renewable_ex_nuclear,2317125
2015-10-01,belgium,fossil,2015107
2015-10-01,belgium,nuclear,1722059
2015-10-01,belgium,other,358307
2015-10-01,belgium,renewable_ex_nuclear,685761
2015-10-01,bulgaria,fossil,1836034
2015-10-01,bulgaria,nuclear,703753
2015-10-01,bulgaria,renewable_ex_nuclear,515694
2015-10-01,czech_republic,fossil,3091469
2015-10-01,czech_republic,nuclear,1579194
2015-10-01,czech_republic,renewable_ex_nuclear,828682
2015-10-01,denmark,fossil,813537
2015-10-01,denmark,renewable_ex_nuclear,794012
2015-10-01,estonia,fossil,559801
2015-10-01,estonia,renewable_ex_nuclear,80531
2015-10-01,finland,fossil,1153438
2015-10-01,finland,nuclear,1710306
2015-10-01,finland,other,124174
2015-10-01,finland,renewable_ex_nuclear,1797096
2015-10-01,france,fossil,3073650
2015-10-01,france,nuclear,28626427
2015-10-01,france,renewable_ex_nuclear,5133118
2015-10-01,germany,fossil,20973503.5
2015-10-01,germany,nuclear,5608077
2015-10-01,germany,other,3144652
2015-10-01,germany,renewable_ex_nuclear,9836488
2015-10-01,greece,fossil,1878617
2015-10-01,greece,renewable_ex_nuclear,712707
2015-10-01,hungary,fossil,731020.5
2015-10-01,hungary,nuclear,1175466.75
2015-10-01,hungary,other,57197
2015-10-01,hungary,renewable_ex_nuclear,119202
2015-10-01,ireland,fossil,1363871.5
2015-10-01,ireland,other,1417
2015-10-01,ireland,renewable_ex_nuclear,386908
2015-10-01,italy,fossil,106938
2015-10-01,italy,renewable_ex_nuclear,1062079
2015-10-01,latvia,fossil,250950
2015-10-01,latvia,other,52364
2015-10-01,latvia,renewable_ex_nuclear,88077
2015-10-01,lithuania,fossil,169054
2015-10-01,lithuania,other,9186
2015-10-01,lithuania,renewable_ex_nuclear,158099
2015-10-01,luxembourg,fossil,29346.25
2015-10-01,luxembourg,renewable_ex_nuclear,12031.75
2015-10-01,montenegro,fossil,98852
2015-10-01,montenegro,renewable_ex_nuclear,16804
2015-10-01,netherlands,fossil,4499194.5
2015-10-01,netherlands,nuclear,301918
2015-10-01,netherlands,other,2649632.5
2015-10-01,netherlands,renewable_ex_nuclear,88295.5
2015-10-01,norway,fossil,193040
2015-10-01,norway,other,35688
2015-10-01,norway,renewable_ex_nuclear,9756011
2015-10-01,poland,fossil,9922710
2015-10-01,poland,renewable_ex_nuclear,818038
2015-10-01,portugal,fossil,1854893
2015-10-01,portugal,other,25234
2015-10-01,portugal,renewable_ex_nuclear,2017163
2015-10-01,romania,fossil,2142246
2015-10-01,romania,nuclear,871742
2015-10-01,romania,renewable_ex_nuclear,1614342
2015-10-01,slovakia,fossil,235121
2015-10-01,slovakia,nuclear,935305
2015-10-01,slovakia,other,209215
2015-10-01,slovakia,renewable_ex_nuclear,243324
2015-10-01,slovenia,fossil,286640
2015-10-01,slovenia,nuclear,433217
2015-10-01,slovenia,renewable_ex_nuclear,428711
2015-10-01,spain,fossil,6847528
2015-10-01,spain,nuclear,3431991
2015-10-01,spain,other,53494
2015-10-01,spain,renewable_ex_nuclear,6251564
2015-10-01,sweden,nuclear,4224335
2015-10-01,sweden,other,369982
2015-10-01,sweden,renewable_ex_nuclear,6518655
2015-10-01,switzerland,fossil,45
2015-10-01,switzerland,nuclear,1104918
2015-10-01,switzerland,renewable_ex_nuclear,1286051
2015-11-01,austria,fossil,934631.25
2015-11-01,austria,other,2731435
2015-11-01,austria,renewable_ex_nuclear,2197117.5
2015-11-01,belgium,fossil,2192636
2015-11-01,belgium,nuclear,1885636
2015-11-01,belgium,other,361839
2015-11-01,belgium,renewable_ex_nuclear,990418
2015-11-01,bulgaria,fossil,1350523
2015-11-01,bulgaria,nuclear,985051
2015-11-01,bulgaria,renewable_ex_nuclear,321770
2015-11-01,czech_republic,fossil,3234551
2015-11-01,czech_republic,nuclear,1574727
2015-11-01,czech_republic,renewable_ex_nuclear,870169
2015-11-01,denmark,fossil,1109086
2015-11-01,denmark,renewable_ex_nuclear,1014937
2015-11-01,estonia,fossil,565598
2015-11-01,estonia,renewable_ex_nuclear,96043
2015-11-01,finland,fossil,1226579
2015-11-01,finland,nuclear,1684299
2015-11-01,finland,other,119804
2015-11-01,finland,renewable_ex_nuclear,1799868
2015-11-01,france,fossil,3845725
2015-11-01,france,nuclear,30707730
2015-11-01,france,renewable_ex_nuclear,5992077
2015-11-01,germany,fossil,17857989.75
2015-11-01,germany,nuclear,6459340.25
2015-11-01,germany,other,2855846.75
2015-11-01,germany,renewable_ex_nuclear,15016970.5
2015-11-01,greece,fossil,2059355
2015-11-01,greece,renewable_ex_nuclear,735342
2015-11-01,hungary,fossil,976364
2015-11-01,hungary,nuclear,951394.5
2015-11-01,hungary,other,54713.5
2015-11-01,hungary,renewable_ex_nuclear,123051.25
2015-11-01,ireland,fossil,1147965
2015-11-01,ireland,other,1931
2015-11-01,ireland,renewable_ex_nuclear,771543.5
2015-11-01,italy,renewable_ex_nuclear,847764
2015-11-01,latvia,fossil,327611
2015-11-01,latvia,other,56208
2015-11-01,latvia,renewable_ex_nuclear,106999
2015-11-01,lithuania,fossil,108697
2015-11-01,lithuania,other,8482
2015-11-01,lithuania,renewable_ex_nuclear,217758
2015-11-01,luxembourg,fossil,31334.75
2015-11-01,luxembourg,renewable_ex_nuclear,23187.5
2015-11-01,montenegro,fossil,110554
2015-11-01,montenegro,renewable_ex_nuclear,36180
2015-11-01,netherlands,fossil,4269758.25
2015-11-01,netherlands,nuclear,302508.5
2015-11-01,netherlands,other,2780817.5
2015-11-01,netherlands,renewable_ex_nuclear,229442.75
2015-11-01,norway,fossil,199510
2015-11-01,norway,other,20119
2015-11-01,norway,renewable_ex_nuclear,11073325
2015-11-01,poland,fossil,9692310
2015-11-01,poland,renewable_ex_nuclear,1385566
2015-11-01,portugal,fossil,1756087
2015-11-01,portugal,other,25241
2015-11-01,portugal,renewable_ex_nuclear,1771891
2015-11-01,romania,fossil,2445259
2015-11-01,romania,nuclear,873094
2015-11-01,romania,renewable_ex_nuclear,1610325
2015-11-01,slovakia,fossil,251964
2015-11-01,slovakia,nuclear,1132402
2015-11-01,slovakia,other,238965
2015-11-01,slovakia,renewable_ex_nuclear,279684
2015-11-01,slovenia,fossil,337640
2015-11-01,slovenia,nuclear,434226
2015-11-01,slovenia,renewable_ex_nuclear,257163
2015-11-01,spain,fossil,7588906
2015-11-01,spain,nuclear,3437950
2015-11-01,spain,other,49569
2015-11-01,spain,renewable_ex_nuclear,6416259
2015-11-01,sweden,nuclear,3865611
2015-11-01,sweden,other,610464
2015-11-01,sweden,renewable_ex_nuclear,6472703
2015-11-01,switzerland,nuclear,1567977
2015-11-01,switzerland,renewable_ex_nuclear,1270249
2015-12-01,austria,fossil,918105.25
2015-12-01,austria,other,547180.5
2015-12-01,austria,renewable_ex_nuclear,2073795.75
2015-12-01,belgium,fossil,1945048
2015-12-01,belgium,nuclear,2274911
2015-12-01,belgium,other,354698
2015-12-01,belgium,renewable_ex_nuclear,1138639
2015-12-01,bulgaria,fossil,2211452
2015-12-01,bulgaria,nuclear,1330284
2015-12-01,bulgaria,renewable_ex_nuclear,458659
2015-12-01,czech_republic,fossil,3383955
2015-12-01,czech_republic,nuclear,1679826
2015-12-01,czech_republic,renewable_ex_nuclear,838572
2015-12-01,denmark,fossil,1118722
2015-12-01,denmark,renewable_ex_nuclear,1510166
2015-12-01,estonia,fossil,548502
2015-12-01,estonia,renewable_ex_nuclear,117127
2015-12-01,finland,fossil,1342162
2015-12-01,finland,nuclear,1792977
2015-12-01,finland,other,136045
2015-12-01,finland,renewable_ex_nuclear,2076922
2015-12-01,france,fossil,3522980
2015-12-01,france,nuclear,34977938
2015-12-01,france,renewable_ex_nuclear,6222079
2015-12-01,germany,fossil,17164650.25
2015-12-01,germany,nuclear,6710354
2015-12-01,germany,other,2585740.5
2015-12-01,germany,renewable_ex_nuclear,15868357.25
2015-12-01,greece,fossil,2729766
2015-12-01,greece,renewable_ex_nuclear,685344
2015-12-01,hungary,fossil,932826.5
2015-12-01,hungary,nuclear,1189189.25
2015-12-01,hungary,other,64426
2015-12-01,hungary,renewable_ex_nuclear,112113.5
2015-12-01,ireland,fossil,1028900
2015-12-01,ireland,other,2249
2015-12-01,ireland,renewable_ex_nuclear,977914
2015-12-01,italy,fossil,8102
2015-12-01,italy,other,9112
2015-12-01,italy,renewable_ex_nuclear,658574
2015-12-01,latvia,fossil,242484
2015-12-01,latvia,other,60731
2015-12-01,latvia,renewable_ex_nuclear,163680
2015-12-01,lithuania,fossil,142658
2015-12-01,lithuania,other,9065
2015-12-01,lithuania,renewable_ex_nuclear,273059
2015-12-01,luxembourg,fossil,32185
2015-12-01,luxembourg,renewable_ex_nuclear,26274.5
2015-12-01,montenegro,fossil,114631
2015-12-01,montenegro,renewable_ex_nuclear,59718
2015-12-01,netherlands,fossil,4639291.5
2015-12-01,netherlands,nuclear,316251.25
2015-12-01,netherlands,other,2793361
2015-12-01,netherlands,renewable_ex_nuclear,217491.5
2015-12-01,norway,fossil,241333
2015-12-01,norway,other,2450
2015-12-01,norway,renewable_ex_nuclear,11924885
2015-12-01,poland,fossil,9926448
2015-12-01,poland,renewable_ex_nuclear,1721436
2015-12-01,portugal,fossil,1716281
2015-12-01,portugal,other,27329
2015-12-01,portugal,renewable_ex_nuclear,1977716
2015-12-01,romania,fossil,2531340
2015-12-01,romania,nuclear,906982
2015-12-01,romania,renewable_ex_nuclear,1607691
2015-12-01,slovakia,fossil,290114
2015-12-01,slovakia,nuclear,1226215
2015-12-01,slovakia,other,263929
2015-12-01,slovakia,renewable_ex_nuclear,319409
2015-12-01,slovenia,fossil,370920
2015-12-01,slovenia,nuclear,448858
2015-12-01,slovenia,renewable_ex_nuclear,193236
2015-12-01,spain,fossil,8075660
2015-12-01,spain,nuclear,4228007
2015-12-01,spain,other,50472
2015-12-01,spain,renewable_ex_nuclear,5901950
2015-12-01,sweden,nuclear,4126141
2015-12-01,sweden,other,699546
2015-12-01,sweden,renewable_ex_nuclear,6432711
2015-12-01,switzerland,nuclear,1773363
2015-12-01,switzerland,renewable_ex_nuclear,1039290
2016-01-01,austria,fossil,1273011.5
2016-01-01,austria,other,13728
2016-01-01,austria,renewable_ex_nuclear,2427190.5
2016-01-01,belgium,fossil,1840958
2016-01-01,belgium,nuclear,3551879
2016-01-01,belgium,other,380892
2016-01-01,belgium,renewable_ex_nuclear,1037559
2016-01-01,bulgaria,fossil,2146159
2016-01-01,bulgaria,nuclear,1284849
2016-01-01,bulgaria,renewable_ex_nuclear,534275
2016-01-01,czech_republic,fossil,3573905
2016-01-01,czech_republic,nuclear,1828829
2016-01-01,czech_republic,renewable_ex_nuclear,797647
2016-01-01,denmark,fossil,1548632
2016-01-01,denmark,renewable_ex_nuclear,1219317
2016-01-01,estonia,fossil,784508
2016-01-01,estonia,renewable_ex_nuclear,81123
2016-01-01,finland,fossil,1890592
2016-01-01,finland,nuclear,1732161
2016-01-01,finland,other,192206
2016-01-01,finland,renewable_ex_nuclear,1931281
2016-01-01,france,fossil,4001918
2016-01-01,france,nuclear,34582291
2016-01-01,france,renewable_ex_nuclear,7720038
2016-01-01,germany,fossil,19513227
2016-01-01,germany,nuclear,6554844.5
2016-01-01,germany,other,2861604.5
2016-01-01,germany,renewable_ex_nuclear,13612435.75
2016-01-01,greece,fossil,2403127
2016-01-01,greece,renewable_ex_nuclear,802660
2016-01-01,hungary,fossil,970294
2016-01-01,hungary,nuclear,1181412.5
2016-01-01,hungary,other,62104.5
2016-01-01,hungary,renewable_ex_nuclear,119122.5
2016-01-01,ireland,fossil,1166155.5
2016-01-01,ireland,other,2978
2016-01-01,ireland,renewable_ex_nuclear,806621
2016-01-01,italy,fossil,5979852
2016-01-01,italy,other,6531554
2016-01-01,italy,renewable_ex_nuclear,4953750
2016-01-01,latvia,fossil,366678
2016-01-01,latvia,other,57182
2016-01-01,latvia,renewable_ex_nuclear,119625
2016-01-01,lithuania,fossil,120839
2016-01-01,lithuania,other,7746
2016-01-01,lithuania,renewable_ex_nuclear,221263
2016-01-01,luxembourg,fossil,33101
2016-01-01,luxembourg,renewable_ex_nuclear,30100.25
2016-01-01,montenegro,fossil,115225
2016-01-01,montenegro,renewable_ex_nuclear,31204
2016-01-01,netherlands,fossil,5190448.75
2016-01-01,netherlands,nuclear,305201
2016-01-01,netherlands,other,1996700.25
2016-01-01,netherlands,renewable_ex_nuclear,176807.75
2016-01-01,norway,fossil,235172
2016-01-01,norway,other,4348
2016-01-01,norway,renewable_ex_nuclear,13582929
2016-01-01,poland,fossil,10263131
2016-01-01,poland,renewable_ex_nuclear,1295825
2016-01-01,portugal,fossil,1348071
2016-01-01,portugal,other,25566
2016-01-01,portugal,renewable_ex_nuclear,3359729
2016-01-01,romania,fossil,2686172
2016-01-01,romania,nuclear,869729
2016-01-01,romania,renewable_ex_nuclear,1650994
2016-01-01,slovakia,fossil,272201
2016-01-01,slovakia,nuclear,1187657
2016-01-01,slovakia,other,275925
2016-01-01,slovakia,renewable_ex_nuclear,312489
2016-01-01,slovenia,fossil,367269
2016-01-01,slovenia,nuclear,433394
2016-01-01,slovenia,renewable_ex_nuclear,228933
2016-01-01,spain,fossil,5454675
2016-01-01,spain,nuclear,3837556
2016-01-01,spain,other,54364
2016-01-01,spain,renewable_ex_nuclear,9413695
2016-01-01,sweden,nuclear,5078001
2016-01-01,sweden,other,1004406
2016-01-01,sweden,renewable_ex_nuclear,6998319
2016-01-01,switzerland,nuclear,1879541
2016-01-01,switzerland,renewable_ex_nuclear,849097
2016-02-01,austria,fossil,1062655.75
2016-02-01,austria,other,13200
2016-02-01,austria,renewable_ex_nuclear,3283928.25
2016-02-01,belgium,fossil,1477989
2016-02-01,belgium,nuclear,3373714
2016-02-01,belgium,other,374126
2016-02-01,belgium,renewable_ex_nuclear,1036666
2016-02-01,bulgaria,fossil,1466670
2016-02-01,bulgaria,nuclear,1201945
2016-02-01,bulgaria,renewable_ex_nuclear,534990
2016-02-01,czech_republic,fossil,3163985
2016-02-01,czech_republic,nuclear,1862007
2016-02-01,czech_republic,renewable_ex_nuclear,873619
2016-02-01,denmark,fossil,1222059
2016-02-01,denmark,renewable_ex_nuclear,1159895
2016-02-01,estonia,fossil,524157
2016-02-01,estonia,renewable_ex_nuclear,95898
2016-02-01,finland,fossil,1321572
2016-02-01,finland,nuclear,1664558
2016-02-01,finland,other,129342
2016-02-01,finland,renewable_ex_nuclear,1926325
2016-02-01,france,fossil,3084094
2016-02-01,france,nuclear,31873973
2016-02-01,france,renewable_ex_nuclear,9067426
2016-02-01,germany,fossil,16263856.75
2016-02-01,germany,nuclear,6202357.5
2016-02-01,germany,other,2559790.25
2016-02-01,germany,renewable_ex_nuclear,15671285.5
2016-02-01,greece,fossil,1702640
2016-02-01,greece,renewable_ex_nuclear,762709
2016-02-01,hungary,fossil,788020.25
2016-02-01,hungary,nuclear,1155231
2016-02-01,hungary,other,53055.75
2016-02-01,hungary,renewable_ex_nuclear,137987
2016-02-01,ireland,fossil,1199840
2016-02-01,ireland,other,1480
2016-02-01,ireland,renewable_ex_nuclear,711847
2016-02-01,italy,fossil,4937788
2016-02-01,italy,other,6144308
2016-02-01,italy,renewable_ex_nuclear,5486027
2016-02-01,latvia,fossil,57894
2016-02-01,latvia,other,58957
2016-02-01,latvia,renewable_ex_nuclear,257594
2016-02-01,lithuania,fossil,50488
2016-02-01,lithuania,other,6271
2016-02-01,lithuania,renewable_ex_nuclear,163366
2016-02-01,luxembourg,fossil,31684.75
2016-02-01,luxembourg,renewable_ex_nuclear,35690.5
2016-02-01,montenegro,fossil,55055
2016-02-01,montenegro,renewable_ex_nuclear,28618
2016-02-01,netherlands,fossil,4783553.75
2016-02-01,netherlands,nuclear,293517.25
2016-02-01,netherlands,other,1899523.75
2016-02-01,netherlands,renewable_ex_nuclear,182589.75
2016-02-01,norway,fossil,187192
2016-02-01,norway,other,19329
2016-02-01,norway,renewable_ex_nuclear,9104559
2016-02-01,poland,fossil,8897471
2016-02-01,poland,renewable_ex_nuclear,1665592
2016-02-01,portugal,fossil,1016180
2016-02-01,portugal,other,25331
2016-02-01,portugal,renewable_ex_nuclear,3661623
2016-02-01,romania,fossil,1732682
2016-02-01,romania,nuclear,832945
2016-02-01,romania,renewable_ex_nuclear,1812006
2016-02-01,slovakia,fossil,264320
2016-02-01,slovakia,nuclear,1127619
2016-02-01,slovakia,other,249593
2016-02-01,slovakia,renewable_ex_nuclear,487182
2016-02-01,slovenia,fossil,306705
2016-02-01,slovenia,nuclear,418195
2016-02-01,slovenia,renewable_ex_nuclear,321270
2016-02-01,spain,fossil,4122747
2016-02-01,spain,nuclear,3375150
2016-02-01,spain,other,55279
2016-02-01,spain,renewable_ex_nuclear,10517671
2016-02-01,sweden,nuclear,4760330
2016-02-01,sweden,other,846770
2016-02-01,sweden,renewable_ex_nuclear,7091392
2016-02-01,switzerland,nuclear,1787056
2016-02-01,switzerland,renewable_ex_nuclear,859014
2016-03-01,austria,fossil,903965
2016-03-01,austria,other,14256
2016-03-01,austria,renewable_ex_nuclear,2899500.25
2016-03-01,belgium,fossil,1668310
2016-03-01,belgium,nuclear,3539316
2016-03-01,belgium,other,400922
2016-03-01,belgium,renewable_ex_nuclear,1015755
2016-03-01,bulgaria,fossil,1253409
2016-03-01,bulgaria,nuclear,1287944
2016-03-01,bulgaria,renewable_ex_nuclear,575365
2016-03-01,czech_republic,fossil,3405122
2016-03-01,czech_republic,nuclear,2247937
2016-03-01,czech_republic,other,66
2016-03-01,czech_republic,renewable_ex_nuclear,915917
2016-03-01,denmark,fossil,1432258
2016-03-01,denmark,renewable_ex_nuclear,818497
2016-03-01,estonia,fossil,493226
2016-03-01,estonia,renewable_ex_nuclear,79128
2016-03-01,finland,fossil,1322072
2016-03-01,finland,nuclear,1795339
2016-03-01,finland,other,135628
2016-03-01,finland,renewable_ex_nuclear,2000733
2016-03-01,france,fossil,3820675
2016-03-01,france,nuclear,32159040
2016-03-01,france,renewable_ex_nuclear,8745245
2016-03-01,germany,fossil,18375134.25
2016-03-01,germany,nuclear,6692466.75
2016-03-01,germany,other,3782885
2016-03-01,germany,renewable_ex_nuclear,13147061.25
2016-03-01,greece,fossil,1571080
2016-03-01,greece,renewable_ex_nuclear,965745
2016-03-01,hungary,fossil,713398.25
2016-03-01,hungary,nuclear,1248012.75
2016-03-01,hungary,other,52981.75
2016-03-01,hungary,renewable_ex_nuclear,142414.25
2016-03-01,ireland,fossil,1394191
2016-03-01,ireland,other,3185.5
2016-03-01,ireland,renewable_ex_nuclear,559589.5
2016-03-01,italy,fossil,4724091
2016-03-01,italy,other,6568799
